Name,Title,Type,Revision,Class,Lifecycle State,Scanned In,Checked Out?,Modified Date,Owner Name
"SCN076793,A,1,Brick/Jabil Master SCN",Brick/Jabil Master SCN,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 23:02:11:281,WIP
"SCN076799,A,1,Brick/Jabil Ethicon Misc Docs",Brick/Jabil Ethicon Misc Docs,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:58:46:230,WIP
"SCN076801,A,1,Brick/Jabil Software Documentation",Brick/Jabil Software Documentation,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:54:44:678,WIP
"SCN076803,A,1,Brick/Jabil Qualification Docs",Brick/Jabil Qualification Docs,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:51:03:501,WIP
"SCN077543,A,1,Brick/Jabil Lubrication Eng Studies",Brick/Jabil Lubrication Eng Studies,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:47:17:684,WIP
"SCN076807,A,1,Brick/Jabil non-GR&R Eng Studies",Brick/Jabil non-GR&R Eng Studies,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:43:15:195,WIP
"SCN076809,A,1,Brick/Jabil Quality Docs",Brick/Jabil Quality Docs,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:38:26:454,WIP
"SCN076808,A,1,Brick/Jabil Manufacturing Docs",Brick/Jabil Manufacturing Docs,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:33:49:370,WIP
"SCN076811,A,1,Brick/Jabil Lube WIs",Brick/Jabil Lube WIs,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:29:31:818,WIP
"SCN076810,A,1,Brick/Jabil Line WIs",Brick/Jabil Line WIs,None,A,Scanned (Hardcopy) Item,Working, ,NO,09/16/2020 22:26:52:283,WIP
"CA071390,B,3,Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - D38461 Cable Ass",Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - D38461 Cable Assembly Overmold,Inspection Sheet RMI,B,Component Approval Document,Released, ,NO,09/16/2020 14:53:04:975,Release
"CA069013,A,1,CRR, Switch PCBA, Brick","CRR, Switch PCBA, Brick",Component Requirements Review,A,Component Approval Document,Working, ,NO,09/16/2020 14:53:04:881,WIP
"CA069006,B,3,FAI Overmold Cable Assembly, Brick","FAI Overmold Cable Assembly, Brick",First Article,B,Component Approval Document,Released, ,NO,09/16/2020 14:53:04:772,Release
"CA074537,B,1,D43308-CAP",D43308-CAP,Capability Study,B,Component Approval Document,Released, ,NO,09/16/2020 14:53:04:647,Release
"CA074537,A,2,D43308-CAP",D43308-CAP,Capability Study,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:04:522,Release
"CA069014,A,2,FAI Switch PCBA, Onanon Brick","FAI Switch PCBA, Onanon Brick",First Article,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:04:303,Release
"CA073478,C,2,D36854-SPCR",D36854-SPCR,Supplier Process Change,C,Component Approval Document,Released, ,NO,09/16/2020 14:53:04:225,Release
"CA074541,B,5,D43308-ISheet",D43308-ISheet,Inspection Sheet RMI,B,Component Approval Document,Released, ,NO,09/16/2020 14:53:04:131,Release
"CA069015,A,2,CAP Switch PCBA, Onanon Brick","CAP Switch PCBA, Onanon Brick",Capability Study,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:03:944,Release
"CA076933,A,1,D36854-Onanon-PFMEA",D36854-Onanon-PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:03:850,Release
"CA076932,A,2,D36854-Onanon-CP",D36854-Onanon-CP,Control Plan,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:03:772,Release
"CA069006,A,4,FAI Overmold Cable Assembly, Brick","FAI Overmold Cable Assembly, Brick",First Article,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:03:662,Release
"CA073478,B,2,D36854-SPCR",D36854-SPCR,Supplier Process Change,B,Component Approval Document,Released, ,NO,09/16/2020 14:53:03:569,Release
"CA069008,D,3,D36854G01-Assembly switch PCB, Floyd &Brick","D36854G01-Assembly switch PCB, Floyd &Brick",Control Plan,D,Component Approval Document,Released, ,NO,09/16/2020 14:53:03:147,Release
"CA069006,C,3,D36854G01 Assembly Switch PCB Floyd &  Brick- FAI",D36854G01 Assembly Switch PCB Floyd &  Brick- FAI,First Article,C,Component Approval Document,Released, ,NO,09/16/2020 14:53:03:037,Release
"CA077283,A,2,D36854G01_Assy Switch PCB_CS_FLOYD-BRICK",D36854G01_Assy Switch PCB_CS_FLOYD-BRICK,Capability Study,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:02:912,Release
"CA077284,A,3,D36854G01_Assy Switch PCB_PFMEA_FLOYD-BRICK",D36854G01_Assy Switch PCB_PFMEA_FLOYD-BRICK,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:02:787,Release
"CA077940,A,1,D36854G01_ASSY SWITCH PCB_FAI_BRICK (CEA Global Dominicana)",D36854G01_ASSY SWITCH PCB_FAI_BRICK (CEA Global Dominicana),First Article,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:02:647,Release
"CA071390,C,4,Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - D38461 Cable Ass",Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - D38461 Cable Assembly Overmold,Inspection Sheet RMI,C,Component Approval Document,Released, ,NO,09/16/2020 14:53:02:506,Release
"CA077867,A,4,D43308G02, Brick Cable Assy","D43308G02, Brick Cable Assy",Component Requirements Review,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:02:412,Release
"CA073478,A,4,D36854-SPCR",D36854-SPCR,Supplier Process Change,A,Component Approval Document,Released, ,NO,09/16/2020 14:53:02:053,Release
"CA071390,D,3,Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - D38461 Cable Ass",Raw Material Inspection Specification for the ENSEAL X1 Large Jaw Tissue Sealer NSLX120L - D38461 Cable Assembly Overmold,Inspection Sheet RMI,D,Component Approval Document,Released, ,NO,09/16/2020 14:53:01:584,Release
"CA074541,C,4,D43308-ISheet",D43308-ISheet,Inspection Sheet RMI,C,Component Approval Document,Released, ,NO,09/16/2020 14:53:01:490,Release
"CA069008,C,4,PCP Overmold Cable Assembly, Brick","PCP Overmold Cable Assembly, Brick",Control Plan,C,Component Approval Document,Released, ,NO,09/16/2020 14:53:00:444,Release
"CA077280,A,4,D36852P01 PCB BRICK & FLOYD-FAI",D36852P01 PCB BRICK & FLOYD-FAI,First Article,A,Component Approval Document,Released, ,NO,09/16/2020 14:49:05:257,Release
"CA077281,A,3,D36852P01-PCB Brick & Floyd-CS",D36852P01-PCB Brick & Floyd-CS,Capability Study,A,Component Approval Document,Released, ,NO,09/16/2020 14:49:04:960,Release
"CA077941,A,1,D36852P01_PCB_FAI_BRICK (CEA GLOBAL DOMINICANA)",D36852P01_PCB_FAI_BRICK (CEA GLOBAL DOMINICANA),First Article,A,Component Approval Document,Released, ,NO,09/16/2020 14:49:04:851,Release
"CA083461,A,2,New topping Tool for D28612 & D28613",New topping Tool for D28612 & D28613,Supplier Process Change,A,Component Approval Document,Released, ,NO,09/16/2020 14:46:12:938,Release
"PRC093003,B,2,Jabil Brick Duplication Biocomp Preparation Study",Jabil Brick Duplication Biocomp Preparation Study,None,B,Engineering Study,Released, ,NO,09/16/2020 12:14:46:638,Release
"PRC093003,A,5,Jabil Brick Duplication Biocomp Preparation Study",Jabil Brick Duplication Biocomp Preparation Study,None,A,Engineering Study,Released, ,NO,09/16/2020 12:14:44:951,Release
"PRC097148,A,5,Brick Tissue Slippage Technique Study",Brick Tissue Slippage Technique Study,None,A,Engineering Study,Released, ,NO,09/16/2020 11:46:32:087,Release
"CA084259,A,2,Nelipak SPCR for Thermoform line Pick/Pack Robotic Arm",Nelipak SPCR for Thermoform line Pick/Pack Robotic Arm,Supplier Process Change,A,Component Approval Document,Released, ,NO,09/16/2020 11:27:17:328,Release
"CA082213,B,3,Control Plan For IFUs",Control Plan For IFUs,Control Plan,B,Component Approval Document,Released, ,NO,09/16/2020 11:20:56:429,Release
"CA082425,B,2,P40467P06 OCE 7000 series Printer",P40467P06 OCE 7000 series Printer,Supplier Process Change,B,Component Approval Document,Released, ,NO,09/16/2020 11:20:56:320,Release
"CA074707,A,3,Medical Cleaning Station",Medical Cleaning Station,Equipment Requirements Review,A,Component Approval Document,Released, ,NO,09/16/2020 11:20:56:054,Release
"CA084806,A,2,Control Plan For IFUs (booklet maker)",Control Plan For IFUs (booklet maker),Control Plan,A,Component Approval Document,Released, ,NO,09/16/2020 11:20:55:851,Release
"CA082094,B,2,P40467P06 Smart binder booklet finisher for Instructional Insert",P40467P06 Smart binder booklet finisher for Instructional Insert,Supplier Process Change,B,Component Approval Document,Released, ,NO,09/16/2020 11:20:53:601,Release
"CA082213,A,5,Control Plan For IFUs",Control Plan For IFUs,Control Plan,A,Component Approval Document,Released, ,NO,09/16/2020 11:20:53:460,Release
"CA082094,A,2,P40467P06 Smart binder booklet finisher for Instructional Insert",P40467P06 Smart binder booklet finisher for Instructional Insert,Supplier Process Change,A,Component Approval Document,Released, ,NO,09/16/2020 11:20:53:335,Release
"CA082425,A,1,P40467P06 OCE 7000 series Printer",P40467P06 OCE 7000 series Printer,Supplier Process Change,A,Component Approval Document,Released, ,NO,09/16/2020 11:20:53:132,Release
"SCN020209,V,3,Declaration of Conformity: Harmonic Ultrasonic Surgical Devices & Enseal Electrosurgical Devices",Declaration of Conformity: Harmonic Ultrasonic Surgical Devices & Enseal Electrosurgical Devices,None,V,Scanned (Hardcopy) Item,Released, ,NO,09/16/2020 10:35:27:012,Release
"SCN020209,S,3,Declaration of Conformity",Declaration of Conformity,None,S,Scanned (Hardcopy) Item,Released, ,NO,09/16/2020 10:35:19:215,Release
"SCN020209,T,1,Declaration of Conformity",Declaration of Conformity,None,T,Scanned (Hardcopy) Item,Released, ,NO,09/16/2020 10:35:18:730,Release
"SCN020209,U,1,Declaration of Conformity",Declaration of Conformity,None,U,Scanned (Hardcopy) Item,Released, ,NO,09/16/2020 10:35:18:168,Release
"CA082345,A,2,D50829P02 OUTER TUBE-FAI",D50829P02 OUTER TUBE-FAI,First Article,A,Component Approval Document,Released, ,NO,09/16/2020 10:35:02:605,Release
"CA082344,A,4,D50829P02 OUTER TUBE-CP",D50829P02 OUTER TUBE-CP,Control Plan,A,Component Approval Document,Released, ,NO,09/16/2020 10:35:02:496,Release
"CA082348,A,1,D50829P02 OUTER TUBE-CS",D50829P02 OUTER TUBE-CS,Capability Study,A,Component Approval Document,Released, ,NO,09/16/2020 10:35:02:371,Release
"CA082343,A,1,D50829P02 OUTER TUBE-CRR",D50829P02 OUTER TUBE-CRR,Component Requirements Review,A,Component Approval Document,Released, ,NO,09/16/2020 10:35:02:136,Release
"CA082343,B,2,D50829P02 OUTER TUBE-CRR",D50829P02 OUTER TUBE-CRR,Component Requirements Review,B,Component Approval Document,Released, ,NO,09/16/2020 10:35:02:011,Release
"CA082346,A,3,D50829P02 OUTER TUBE-FMEA",D50829P02 OUTER TUBE-FMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,09/16/2020 10:35:01:902,Release
"CA082349,A,1,D50830G04 OUTER TUBE WITH HEAT SHRINK-CS",D50830G04 OUTER TUBE WITH HEAT SHRINK-CS,Capability Study,A,Component Approval Document,Released, ,NO,09/16/2020 10:29:20:426,Release
"CA082352,A,3,D50830G04 OUTER TUBE WITH HEAT SHRINK-FAI",D50830G04 OUTER TUBE WITH HEAT SHRINK-FAI,First Article,A,Component Approval Document,Released, ,NO,09/16/2020 10:29:20:066,Release
"CA082354,A,2,D50830G04 OUTER TUBE WITH HEAT SHRINK-PFMEA",D50830G04 OUTER TUBE WITH HEAT SHRINK-PFMEA,Supplier Process FMEA,A,Component Approval Document,Released, ,NO,09/16/2020 10:29:19:957,Release
"CA082351,A,4,D50830G04 OUTER TUBE WITH HEAT SHRINK-CP",D50830G04 OUTER TUBE WITH HEAT SHRINK-CP,Control Plan,A,Component Approval Document,Released, ,NO,09/16/2020 10:29:19:863,Release
"CA082355,A,1,D50830G04 OUTER TUBE WITH HEAT SHRINK-TRR",D50830G04 OUTER TUBE WITH HEAT SHRINK-TRR,Tooling Requirements Review (TRR),A,Component Approval Document,Released, ,NO,09/16/2020 10:29:19:754,Release
"CA082350,A,1,D50830G04 OUTER TUBE WITH HEAT SHRINK CRR",D50830G04 OUTER TUBE WITH HEAT SHRINK CRR,Component Requirements Review,A,Component Approval Document,Released, ,NO,09/16/2020 10:29:19:535,Release
"CA082352,B,1,D50830G04 OUTER TUBE WITH HEAT SHRINK-FAI",D50830G04 OUTER TUBE WITH HEAT SHRINK-FAI,First Article,B,Component Approval Document,Released, ,NO,09/16/2020 10:29:19:426,Release
"P2424,PF,2,Ethicon Endo-Surgery Instruction Sheet (P-Sheet)",Ethicon Endo-Surgery Instruction Sheet (P-Sheet),Process Sheet (P-sheet),PF,General Processing Document,In Review, ,NO,09/16/2020 10:17:05:379,WIP
"SCN031320,Y,5,NSLX120L Material Biocompatibility Evaluation",NSLX120L Material Biocompatibility Evaluation,Material Biocompatibility Evaluation,Y,Scanned (Hardcopy) Item,In Review, ,NO,09/15/2020 19:07:59:525,WIP
"SCN031320,X,3,NSLX120L Material Biocompatibility Evaluation",NSLX120L Material Biocompatibility Evaluation,Material Biocompatibility Evaluation,X,Scanned (Hardcopy) Item,Released, ,NO,09/15/2020 15:16:39:839,Release
"SCN077678,A,2,2007-0153 Eric Roberson Vessel Measurement 07-29-20 _ 07-30-20 _ 08-04-30",2007-0153 Eric Roberson Vessel Measurement 07-29-20 _ 07-30-20 _ 08-04-30,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,09/15/2020 11:53:08:252,Release
"SCN078650,A,1,2009-0049 CSZ 3 LCE Enseal NSLX120L Test BRICKETO2_09-03-20",2009-0049 CSZ 3 LCE Enseal NSLX120L Test BRICKETO2_09-03-20,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,09/15/2020 11:43:30:536,Release
"PRC093423,B,2,Jabil Brick Duplication Bioburden Preparation Study",Jabil Brick Duplication Bioburden Preparation Study,None,B,Engineering Study,Released, ,NO,09/15/2020 11:24:53:029,Release
"PRC093423,A,3,Jabil Brick Duplication Bioburden Preparation Study",Jabil Brick Duplication Bioburden Preparation Study,None,A,Engineering Study,Released, ,NO,09/15/2020 11:24:52:279,Release
"SRC003067,A,1,EEPROM Parameters for NSLX120LR",EEPROM Parameters for NSLX120LR,Product Software/Firmware,A,Software (Source Code),Working, ,NO,09/14/2020 16:55:40:816,WIP
"DOC021843,A,3,Brick Pre-DCAF review",Brick Pre-DCAF review,Collaborative Labeling Development Process,A,EPI Generic Document,Working, ,YES,09/14/2020 15:09:16:743,NA_cschuman
"DOC021843,A,2,Brick Pre-DCAF review",Brick Pre-DCAF review,Collaborative Labeling Development Process,A,EPI Generic Document,In Review, ,NO,09/14/2020 15:09:16:462,WIP
"SCN019573,AV,1,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AV,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:33:07:167,Release
"SCN019573,AK,1,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AK,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:36:463,Release
"SCN019573,AL,3,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AL,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:35:698,Release
"SCN019573,AM,1,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AM,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:35:182,Release
"SCN019573,AN,1,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AN,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:34:448,Release
"SCN019573,AP,3,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AP,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:33:448,Release
"SCN019573,AR,1,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AR,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:32:948,Release
"SCN019573,AS,2,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AS,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:32:291,Release
"SCN019573,AT,1,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AT,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:31:776,Release
"SCN019573,AU,1,Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226",Energy - Electrosurgical and Ultrasonic Surgical (compatible with GEN11) FRM002226,Harmonized Standard List,AU,Scanned (Hardcopy) Item,Released, ,NO,09/14/2020 13:32:31:276,Release
"PR001372,H,1,Process Specification for ENSEAL X1 20 cm Shaft Large Jaw - Device",Process Specification for ENSEAL X1 20 cm Shaft Large Jaw - Device,Process Specification (PS),H,General Processing Document,Released, ,NO,09/14/2020 10:23:06:211,Release
"PR001352,E,3,Manufacturing Control Plan",Manufacturing Control Plan,Manufacturing Process Control Plan,E,General Processing Document,Released, ,NO,09/14/2020 10:23:03:867,Release
"PR001372,A,8,Process Specification for ENSEAL X1 20 cm Shaft Large Jaw - Device",Process Specification for ENSEAL X1 20 cm Shaft Large Jaw - Device,Process Specification (PS),A,General Processing Document,Released, ,NO,09/14/2020 10:23:02:805,Release
"TRP001486,C,1,Operation Training for Device Gap measurement",Operation Training for Device Gap measurement,None,C,Assembly Operation,Released, ,NO,09/14/2020 10:23:02:055,Release
"PR001372,B,8,Process Specification for ENSEAL X1 20 cm Shaft Large Jaw - Device",Process Specification for ENSEAL X1 20 cm Shaft Large Jaw - Device,Process Specification (PS),B,General Processing Document,Released, ,NO,09/14/2020 10:23:01:805,Release
"PR001352,A,12,Manufacturing Control Plan",Manufacturing Control Plan,Manufacturing Process Control Plan,A,General Processing Document,Released, ,NO,09/14/2020 10:23:01:446,Release
"PR001372,C,3,Process Specification for ENSEAL X1 20 cm Shaft Large Jaw - Device",Process Specification for ENSEAL X1 20 cm Shaft Large Jaw - Device,Process Specification (PS),C,General Processing Document,Released, ,NO,09/14/2020 10:23:01:289,Release
